time_index,servos_7,tx_controls_4,acceleration_x,global_position_longitude,tx_controls_1,time_actual,tx_controls_7,airspeed_0,acceleration_z,battery_0,magnetometer_0,tx_controls_2,position_y,wind_y,global_position_latitude,magnetometer_1,magnetometer_2,attitude_yaw,velocity_x,servos_2,servos_6,position_x,mode_1,attitude_roll,servos_1,velocity_y,servos_4,time_flight,mode_0,axis_rate_pitch,position_z,tx_controls_6,servos_5,axis_rate_yaw,servos_0,servos_3,axis_rate_roll,wind_x,mode_2,tx_controls_3,gps_sat_count_0,velocity_z,tx_controls_5,altitude_baro,tx_controls_0,current_0,acceleration_y,altitude_gps,attitude_pitch,current_3,airspeed_1,current_2,current_1,rpm_0,rpm_1,battery_1
3.000018999999999,0.0,0.0,1.1514779329299927,0.0,1500.0,10.092789999999999,0.0,0.0,-9.165924072265625,20.750593185424805,91.0,0.0,0.0,0.0,0.0,-78.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,10.112138999999999,0.0,2.1843837629548124e-05,0.0,0.0,0.0,2.091555515333314e-05,0.0,0.0,-5.849620574462466e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.322403907775879,1500.0,-0.8620359301567078,-0.18854588270187378,-17.0,0.01064650843716541,,,,,,,
3.100008,0.0,0.0,1.1733837127685547,0.0,1500.0,10.172532,0.0,0.0,-9.142295837402344,20.727317810058594,94.0,0.0,0.0,0.0,0.0,-77.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,10.212128,0.0,1.074261280627655e-05,0.0,0.0,0.0,-1.6668768987801876e-05,0.0,0.0,4.7599770150059174e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.4290493726730347,1500.0,-0.867058277130127,-0.1272500902414322,-17.0,0.01064650843716541,,,,,,,
3.20001,0.0,0.0,1.1544468402862549,0.0,1500.0,10.292529,0.0,0.0,-9.170137405395508,20.75664520263672,95.0,0.0,0.0,0.0,0.0,-79.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,10.31213,0.0,9.547247204977361e-06,0.0,0.0,0.0,1.2746132959345565e-05,0.0,0.0,-0.00011404384320922773,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3490653038024902,1500.0,-0.8629499077796936,-0.17598079144954681,-17.0,0.01064650843716541,,,,,,,
3.300038999999999,0.0,0.0,1.157877802848816,0.0,1500.0,10.372541,0.0,0.0,-9.165990829467773,20.779685974121094,93.0,0.0,0.0,0.0,0.0,-77.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,10.412158999999999,0.0,1.4911133870482354e-05,0.0,0.0,0.0,-4.500489482499106e-05,0.0,0.0,1.6239023087160155e-06,0.0,0.0,1500.0,0.0,0.0,0.0,-1.4077203273773193,1500.0,-0.867058277130127,-0.18094587326049805,-17.0,0.01064650843716541,,,,,,,
3.3999999999999995,0.0,0.0,1.181292176246643,0.0,1500.0,10.494385,0.0,0.0,-9.139974594116211,20.747102737426758,92.0,0.0,0.0,0.0,0.0,-80.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,10.51212,0.0,8.733266378773788e-06,0.0,0.0,0.0,-6.6266201523121e-06,0.0,0.0,-7.006343804247013e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3384007215499878,1500.0,-0.8635584115982056,-0.13489802181720734,-17.0,0.01064650843716541,,,,,,,
3.5000150000000003,0.0,0.0,1.1383042335510254,0.0,1500.0,10.57306,0.0,0.0,-9.152803421020508,20.75664520263672,95.0,0.0,0.0,0.0,0.0,-81.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,10.612135,0.0,5.110734787379807e-06,0.0,0.0,0.0,-1.1982681983944845e-06,0.0,0.0,-6.204218913160565e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.2690812349319458,1500.0,-0.8656883239746094,-0.17231103777885437,-17.0,0.01064650843716541,,,,,,,
3.599989999999999,0.0,0.0,1.1593685150146484,0.0,1500.0,10.692502,0.0,0.0,-9.163726806640625,20.79120635986328,96.0,0.0,0.0,0.0,0.0,-79.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,10.71211,0.0,1.4247930118399915e-05,0.0,0.0,0.0,-1.908973179887444e-05,0.0,0.0,-6.139258645399908e-06,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3703943490982056,1500.0,-0.86431884765625,-0.14545482397079468,-17.0,0.01064650843716541,,,,,,,
3.7000140000000004,0.0,0.0,1.1769423484802246,0.0,1500.0,10.772511,0.0,0.0,-9.148929595947266,20.788066864013672,96.0,0.0,0.0,0.0,0.0,-80.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,10.812134,0.0,1.4023163930589177e-05,0.0,0.0,0.0,-4.407234753620888e-06,0.0,0.0,-6.749930431537329e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.1837648153305054,1500.0,-0.86431884765625,-0.147378072142601,-17.0,0.01064650843716541,,,,,,,
3.800083999999999,0.0,0.0,1.1456800699234009,0.0,1500.0,10.892507,0.0,0.0,-9.166482925415039,20.783178329467773,97.0,0.0,0.0,0.0,0.0,-76.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,10.912204,0.0,8.80400456339835e-06,0.0,0.0,0.0,-9.93784836397236e-06,0.0,0.0,-8.933821272372654e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3170716762542725,1500.0,-0.8620359301567078,-0.1821029931306839,-17.0,0.01064650843716541,,,,,,,
3.9000839999999988,0.0,0.0,1.1680456399917603,0.0,1500.0,10.972503,0.0,0.0,-9.127707481384277,20.783876419067383,99.0,0.0,0.0,0.0,0.0,-78.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,11.012203999999999,0.0,9.718258264782362e-06,0.0,0.0,0.0,-3.365882323144014e-05,0.0,0.0,2.0340173218112043e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3384007215499878,1500.0,-0.867058277130127,-0.15678885579109192,-17.0,0.01064650843716541,,,,,,,
